0.0000 	2662.0637 	21222050.1034 
0.0100 	2322.8872 	21203258.4801 
0.0200 	2688.0958 	21196969.4336 
0.0300 	2601.4076 	21217792.7474 
0.0400 	2415.1474 	21246293.6703 
0.0500 	2406.5650 	21297334.2936 
0.0600 	2438.9640 	21319131.2584 
0.0700 	2260.5966 	21317104.9836 
0.0800 	2619.9307 	21319917.4776 
0.0900 	2088.5789 	21312827.6811 
0.1000 	2407.5758 	21325023.3407 
0.1100 	3292.6868 	21434498.5803 
0.1200 	2178.2995 	21613170.9641 
0.1300 	2291.4123 	21650472.2765 
0.1400 	2360.4354 	21630918.5542 
0.1500 	2454.3921 	21648799.8836 
0.1600 	2162.5345 	21726072.7830 
0.1700 	2473.9541 	21752064.8331 
0.1800 	2292.7540 	21763542.8945 
0.1900 	2296.7060 	21774728.6383 
0.2000 	2543.1208 	21790311.8173 
0.2100 	2515.8978 	21837879.0650 
0.2200 	2516.5790 	21873648.9298 
0.2300 	2328.1402 	21907712.9818 
0.2400 	2075.9650 	21916911.7032 
0.2500 	3290.6964 	21968119.6777 
0.2600 	2350.1240 	22074500.5246 
0.2700 	2597.7111 	22074193.4565 
0.2800 	2197.9868 	22040001.6064 
0.2900 	1978.8152 	22017786.7412 
0.3000 	2588.7009 	22034688.9982 
0.3100 	2180.1852 	22071933.7745 
0.3200 	3013.1933 	22013969.6746 
0.3300 	2778.7330 	21995954.3231 
0.3400 	2495.0927 	22047599.1254 
0.3500 	2007.4657 	22067941.3466 
0.3600 	2803.2573 	22085329.4998 
0.3700 	2313.2932 	22124076.1159 
0.3800 	2246.9325 	22130976.1689 
0.3900 	2612.3087 	22134410.7450 
0.4000 	2196.6763 	22165396.1246 
0.4100 	1915.9846 	22181857.6108 
0.4200 	2594.5217 	22216777.3779 
0.4300 	2906.1654 	22220979.7552 
0.4400 	2344.3911 	22213245.8671 
0.4500 	2838.2671 	22237353.7949 
0.4600 	2443.1757 	22231837.3819 
0.4700 	2309.0779 	22195330.9483 
0.4800 	2578.1016 	22238185.6840 
0.4900 	2182.6214 	22307772.1896 
0.5000 	2646.0291 	22337610.8442 
0.5100 	2273.5009 	22361256.7793 
0.5200 	2377.6241 	22364622.9501 
0.5300 	2942.4401 	22357134.8757 
0.5400 	2567.0522 	22387458.6773 
0.5500 	2833.3605 	22406423.4209 
0.5600 	2852.6207 	22403291.8782 
0.5700 	3442.2213 	22466673.7741 
0.5800 	2546.9368 	22580108.4532 
0.5900 	2631.9077 	22563144.6541 
0.6000 	2223.5952 	22551539.1428 
0.6100 	3122.4231 	22607678.7040 
0.6200 	2810.3610 	22764319.1532 
0.6300 	1903.5064 	22836111.9636 
0.6400 	2210.8542 	22852251.4644 
0.6500 	2656.8814 	22884318.8312 
0.6600 	2761.2444 	22968402.0937 
0.6700 	2556.6672 	23088760.7606 
0.6800 	2887.0643 	23064033.9928 
0.6900 	1976.6143 	23054244.7283 
0.7000 	1976.0988 	23077907.7915 
0.7100 	2952.3266 	23146017.1157 
0.7200 	2824.6875 	23242514.5350 
0.7300 	2445.2608 	23246004.6396 
0.7400 	2754.5594 	23250782.3028 
0.7500 	2481.3055 	23174694.2635 
0.7600 	2480.0216 	23119946.9741 
0.7700 	2552.5445 	23134895.9847 
0.7800 	2115.5766 	23163351.7638 
0.7900 	2176.4357 	23151891.5619 
0.8000 	2230.2821 	23156641.9564 
0.8100 	2648.0864 	23177293.7105 
0.8200 	2475.5026 	23219134.0557 
0.8300 	2354.0109 	23212383.1040 
0.8400 	2594.9296 	23202832.3803 
0.8500 	2398.3750 	23274362.5937 
0.8600 	2439.5773 	23325948.4826 
0.8700 	2510.4174 	23332886.0471 
0.8800 	2571.9018 	23399964.9763 
0.8900 	3117.3013 	23445779.2578 
0.9000 	2879.9999 	23415859.8264 
0.9100 	2280.1287 	23411595.0749 
0.9200 	2488.9474 	23422210.0598 
0.9300 	2481.2967 	23401510.0154 
0.9400 	2242.1154 	23383636.1484 
0.9500 	2304.8534 	23350516.6087 
0.9600 	2269.6074 	23299873.3753 
0.9700 	2663.5661 	23229113.4128 
0.9800 	2397.7199 	23160835.8719 
0.9900 	2763.3797 	23182538.4789 
1.0000 	2360.2480 	23269435.3414 
1.0100 	2203.5701 	23274031.3305 
1.0200 	2823.5597 	23260730.1088 
1.0300 	1723.5934 	23254452.3444 
1.0400 	2740.6257 	23236982.7191 
1.0500 	2199.5354 	23237421.5755 
1.0600 	2635.2592 	23292140.9295 
1.0700 	2392.9019 	23325556.5909 
1.0800 	3880.8370 	23459943.8584 
1.0900 	2382.1513 	23668784.4129 
1.1000 	2278.1294 	23647224.4411 
1.1100 	2280.5902 	23653865.9861 
1.1200 	2425.5144 	23670892.7636 
1.1300 	2777.9717 	23656236.9181 
1.1400 	2720.0576 	23626456.3876 
1.1500 	2110.9090 	23608447.2366 
1.1600 	2673.6280 	23631753.1596 
1.1700 	2646.9635 	23656701.2451 
1.1800 	2120.7571 	23679270.8689 
