2.8600 	-20.5626 
2.8700 	-20.5922 
2.8800 	-20.6073 
2.8900 	-20.5692 
2.9000 	-20.5167 
2.9100 	-20.5230 
2.9200 	-20.6015 
2.9300 	-20.6657 
2.9400 	-20.6305 
2.9500 	-20.5375 
2.9600 	-20.5000 
2.9700 	-20.5598 
2.9800 	-20.6436 
2.9900 	-20.6395 
3.0000 	-20.5502 
3.0100 	-20.4951 
3.0200 	-20.5682 
3.0300 	-20.7009 
3.0400 	-20.7343 
3.0500 	-20.6041 
3.0600 	-20.4478 
3.0700 	-20.4436 
3.0800 	-20.6006 
3.0900 	-20.7422 
3.1000 	-20.7027 
3.1100 	-20.5238 
3.1200 	-20.4149 
3.1300 	-20.5137 
3.1400 	-20.7191 
3.1500 	-20.7940 
3.1600 	-20.6428 
3.1700 	-20.4315 
3.1800 	-20.3935 
3.1900 	-20.5503 
3.2000 	-20.7033 
3.2100 	-20.6832 
3.2200 	-20.5260 
3.2300 	-20.4422 
3.2400 	-20.5440 
3.2500 	-20.7033 
3.2600 	-20.7207 
3.2700 	-20.5662 
3.2800 	-20.4162 
3.2900 	-20.4569 
3.3000 	-20.6501 
3.3100 	-20.7811 
3.3200 	-20.7076 
3.3300 	-20.5070 
3.3400 	-20.3970 
3.3500 	-20.4964 
3.3600 	-20.6886 
3.3700 	-20.7670 
3.3800 	-20.6653 
3.3900 	-20.5040 
3.4000 	-20.4566 
3.4100 	-20.5570 
3.4200 	-20.6708 
3.4300 	-20.6594 
3.4400 	-20.5392 
3.4500 	-20.4482 
3.4600 	-20.4915 
3.4700 	-20.6283 
3.4800 	-20.7325 
3.4900 	-20.7091 
3.5000 	-20.5756 
3.5100 	-20.4438 
3.5200 	-20.4359 
3.5300 	-20.5630 
3.5400 	-20.7094 
3.5500 	-20.7542 
3.5600 	-20.6713 
3.5700 	-20.5312 
3.5800 	-20.4651 
3.5900 	-20.5245 
3.6000 	-20.6358 
3.6100 	-20.6813 
3.6200 	-20.6119 
3.6300 	-20.5043 
3.6400 	-20.4831 
3.6500 	-20.5812 
3.6600 	-20.6956 
3.6700 	-20.7037 
3.6800 	-20.6031 
3.6900 	-20.4948 
3.7000 	-20.4909 
3.7100 	-20.5823 
3.7200 	-20.6549 
3.7300 	-20.6270 
3.7400 	-20.5331 
3.7500 	-20.5035 
3.7600 	-20.5947 
3.7700 	-20.7187 
3.7800 	-20.7358 
3.7900 	-20.6051 
3.8000 	-20.4521 
3.8100 	-20.4445 
3.8200 	-20.5923 
3.8300 	-20.7279 
3.8400 	-20.6938 
3.8500 	-20.5212 
3.8600 	-20.4053 
3.8700 	-20.4849 
3.8800 	-20.6830 
3.8900 	-20.7925 
3.9000 	-20.7031 
3.9100 	-20.5153 
3.9200 	-20.4257 
3.9300 	-20.5018 
3.9400 	-20.6237 
3.9500 	-20.6501 
3.9600 	-20.5797 
3.9700 	-20.5347 
3.9800 	-20.5953 
3.9900 	-20.7064 
4.0000 	-20.7305 
4.0100 	-20.6192 
4.0200 	-20.4790 
4.0300 	-20.4609 
4.0400 	-20.5748 
4.0500 	-20.6809 
4.0600 	-20.6735 
4.0700 	-20.5906 
4.0800 	-20.5426 
4.0900 	-20.5745 
4.1000 	-20.6261 
4.1100 	-20.6238 
4.1200 	-20.5732 
4.1300 	-20.5541 
4.1400 	-20.6103 
4.1500 	-20.6756 
4.1600 	-20.6638 
4.1700 	-20.5634 
4.1800 	-20.4634 
4.1900 	-20.4751 
4.2000 	-20.5977 
4.2100 	-20.7209 
4.2200 	-20.7372 
4.2300 	-20.6398 
4.2400 	-20.5198 
4.2500 	-20.4683 
4.2600 	-20.5127 
4.2700 	-20.6025 
4.2800 	-20.6720 
4.2900 	-20.6962 
4.3000 	-20.6671 
4.3100 	-20.5915 
4.3200 	-20.5089 
4.3300 	-20.4742 
4.3400 	-20.5210 
4.3500 	-20.6141 
4.3600 	-20.6831 
4.3700 	-20.6750 
4.3800 	-20.6125 
4.3900 	-20.5542 
4.4000 	-20.5370 
4.4100 	-20.5593 
4.4200 	-20.5935 
4.4300 	-20.6204 
4.4400 	-20.6332 
4.4500 	-20.6399 
4.4600 	-20.6280 
4.4700 	-20.5989 
4.4800 	-20.5607 
4.4900 	-20.5475 
4.5000 	-20.5863 
4.5100 	-20.6490 
4.5200 	-20.6713 
4.5300 	-20.6270 
4.5400 	-20.5520 
4.5500 	-20.5213 
4.5600 	-20.5587 
4.5700 	-20.6132 
4.5800 	-20.6248 
4.5900 	-20.5904 
4.6000 	-20.5710 
4.6100 	-20.6088 
4.6200 	-20.6723 
4.6300 	-20.6862 
4.6400 	-20.6133 
4.6500 	-20.5190 
4.6600 	-20.5096 
4.6700 	-20.6045 
4.6800 	-20.7081 
4.6900 	-20.7173 
4.7000 	-20.6170 
4.7100 	-20.4985 
4.7200 	-20.4756 
4.7300 	-20.5665 
4.7400 	-20.6760 
4.7500 	-20.7077 
4.7600 	-20.6465 
4.7700 	-20.5620 
4.7800 	-20.5266 
4.7900 	-20.5543 
4.8000 	-20.6076 
4.8100 	-20.6411 
4.8200 	-20.6462 
4.8300 	-20.6346 
4.8400 	-20.6152 
4.8500 	-20.5981 
4.8600 	-20.5870 
4.8700 	-20.5906 
4.8800 	-20.5973 
4.8900 	-20.5935 
4.9000 	-20.5909 
4.9100 	-20.6093 
4.9200 	-20.6381 
4.9300 	-20.6417 
4.9400 	-20.6048 
4.9500 	-20.5585 
4.9600 	-20.5614 
4.9700 	-20.6242 
4.9800 	-20.6783 
4.9900 	-20.6463 
5.0000 	-20.5475 
5.0100 	-20.4863 
5.0200 	-20.5397 
5.0300 	-20.6540 
5.0400 	-20.7089 
5.0500 	-20.6435 
5.0600 	-20.5441 
5.0700 	-20.5316 
5.0800 	-20.6275 
5.0900 	-20.7204 
5.1000 	-20.6873 
5.1100 	-20.5425 
5.1200 	-20.4403 
5.1300 	-20.5025 
5.1400 	-20.6746 
5.1500 	-20.7812 
5.1600 	-20.7242 
5.1700 	-20.5680 
5.1800 	-20.4734 
5.1900 	-20.5168 
5.2000 	-20.6255 
5.2100 	-20.6787 
5.2200 	-20.6454 
5.2300 	-20.5911 
5.2400 	-20.5752 
5.2500 	-20.5913 
5.2600 	-20.5974 
5.2700 	-20.5861 
5.2800 	-20.5892 
5.2900 	-20.6318 
5.3000 	-20.6758 
5.3100 	-20.6628 
5.3200 	-20.5858 
5.3300 	-20.5275 
5.3400 	-20.5529 
5.3500 	-20.6341 
5.3600 	-20.6758 
5.3700 	-20.6288 
5.3800 	-20.5546 
5.3900 	-20.5517 
5.4000 	-20.6445 
5.4100 	-20.7263 
5.4200 	-20.6900 
5.4300 	-20.5581 
5.4400 	-20.4696 
5.4500 	-20.5267 
5.4600 	-20.6626 
5.4700 	-20.7274 
5.4800 	-20.6603 
5.4900 	-20.5537 
5.5000 	-20.5335 
5.5100 	-20.6163 
5.5200 	-20.6903 
5.5300 	-20.6498 
5.5400 	-20.5349 
5.5500 	-20.4947 
5.5600 	-20.6018 
5.5700 	-20.7477 
5.5800 	-20.7649 
5.5900 	-20.6241 
5.6000 	-20.4742 
5.6100 	-20.4851 
5.6200 	-20.6484 
5.6300 	-20.7751 
5.6400 	-20.7177 
5.6500 	-20.5338 
5.6600 	-20.4293 
5.6700 	-20.5321 
5.6800 	-20.7271 
5.6900 	-20.8019 
5.7000 	-20.6855 
5.7100 	-20.5088 
5.7200 	-20.4604 
5.7300 	-20.5805 
5.7400 	-20.7151 
5.7500 	-20.7115 
5.7600 	-20.5916 
5.7700 	-20.5066 
5.7800 	-20.5610 
5.7900 	-20.6868 
5.8000 	-20.7471 
5.8100 	-20.6924 
5.8200 	-20.6054 
5.8300 	-20.5693 
5.8400 	-20.5895 
5.8500 	-20.6029 
5.8600 	-20.5764 
5.8700 	-20.5588 
5.8800 	-20.6024 
5.8900 	-20.6854 
5.9000 	-20.7276 
5.9100 	-20.6735 
5.9200 	-20.5698 
5.9300 	-20.5061 
5.9400 	-20.5328 
5.9500 	-20.6059 
5.9600 	-20.6610 
5.9700 	-20.6684 
5.9800 	-20.6534 
5.9900 	-20.6451 
6.0000 	-20.6383 
6.0100 	-20.6140 
6.0200 	-20.5948 
6.0300 	-20.6032 
6.0400 	-20.6307 
6.0500 	-20.6377 
6.0600 	-20.6107 
6.0700 	-20.5796 
6.0800 	-20.5862 
6.0900 	-20.6318 
6.1000 	-20.6761 
6.1100 	-20.6601 
6.1200 	-20.5971 
6.1300 	-20.5671 
6.1400 	-20.6176 
6.1500 	-20.6987 
6.1600 	-20.7149 
6.1700 	-20.6269 
6.1800 	-20.5209 
6.1900 	-20.5053 
6.2000 	-20.6035 
6.2100 	-20.7200 
6.2200 	-20.7451 
6.2300 	-20.6608 
6.2400 	-20.5619 
6.2500 	-20.5415 
6.2600 	-20.6048 
6.2700 	-20.6672 
6.2800 	-20.6719 
6.2900 	-20.6432 
6.3000 	-20.6307 
6.3100 	-20.6368 
6.3200 	-20.6262 
6.3300 	-20.5824 
6.3400 	-20.5557 
6.3500 	-20.6007 
6.3600 	-20.6881 
6.3700 	-20.7293 
6.3800 	-20.6667 
6.3900 	-20.5449 
6.4000 	-20.4863 
6.4100 	-20.5574 
6.4200 	-20.6824 
6.4300 	-20.7282 
6.4400 	-20.6561 
6.4500 	-20.5690 
6.4600 	-20.5783 
6.4700 	-20.6716 
6.4800 	-20.7358 
6.4900 	-20.6820 
6.5000 	-20.5671 
6.5100 	-20.5234 
6.5200 	-20.6020 
6.5300 	-20.7100 
6.5400 	-20.7160 
6.5500 	-20.6125 
6.5600 	-20.5216 
6.5700 	-20.5481 
6.5800 	-20.6580 
6.5900 	-20.7191 
6.6000 	-20.6744 
6.6100 	-20.5801 
6.6200 	-20.5428 
6.6300 	-20.5958 
6.6400 	-20.6730 
6.6500 	-20.6914 
6.6600 	-20.6525 
6.6700 	-20.6126 
6.6800 	-20.6098 
6.6900 	-20.6339 
6.7000 	-20.6446 
6.7100 	-20.6391 
6.7200 	-20.6335 
6.7300 	-20.6360 
6.7400 	-20.6397 
6.7500 	-20.6374 
6.7600 	-20.6288 
6.7700 	-20.6293 
6.7800 	-20.6297 
6.7900 	-20.6128 
6.8000 	-20.5838 
6.8100 	-20.5764 
6.8200 	-20.6249 
6.8300 	-20.6998 
6.8400 	-20.7184 
6.8500 	-20.6471 
6.8600 	-20.5547 
6.8700 	-20.5447 
6.8800 	-20.6381 
6.8900 	-20.7366 
6.9000 	-20.7305 
6.9100 	-20.6149 
6.9200 	-20.5038 
6.9300 	-20.5282 
6.9400 	-20.6717 
6.9500 	-20.7806 
6.9600 	-20.7420 
6.9700 	-20.6010 
6.9800 	-20.5088 
6.9900 	-20.5570 
7.0000 	-20.6857 
7.0100 	-20.7516 
7.0200 	-20.6759 
7.0300 	-20.5465 
7.0400 	-20.5117 
7.0500 	-20.6082 
7.0600 	-20.7244 
7.0700 	-20.7346 
7.0800 	-20.6366 
7.0900 	-20.5589 
7.1000 	-20.5967 
7.1100 	-20.7024 
7.1200 	-20.7395 
7.1300 	-20.6412 
7.1400 	-20.5087 
7.1500 	-20.5033 
7.1600 	-20.6467 
7.1700 	-20.7902 
7.1800 	-20.7790 
7.1900 	-20.6297 
7.2000 	-20.5023 
7.2100 	-20.5248 
7.2200 	-20.6581 
7.2300 	-20.7471 
7.2400 	-20.6914 
7.2500 	-20.5599 
7.2600 	-20.5061 
7.2700 	-20.5961 
7.2800 	-20.7321 
7.2900 	-20.7719 
7.3000 	-20.6819 
7.3100 	-20.5721 
7.3200 	-20.5653 
7.3300 	-20.6579 
7.3400 	-20.7347 
7.3500 	-20.7026 
7.3600 	-20.5954 
7.3700 	-20.5236 
7.3800 	-20.5590 
7.3900 	-20.6722 
7.4000 	-20.7661 
7.4100 	-20.7670 
7.4200 	-20.6775 
7.4300 	-20.5683 
7.4400 	-20.5126 
7.4500 	-20.5394 
7.4600 	-20.6186 
7.4700 	-20.6947 
7.4800 	-20.7251 
7.4900 	-20.7048 
7.5000 	-20.6623 
7.5100 	-20.6220 
7.5200 	-20.5881 
7.5300 	-20.5756 
7.5400 	-20.5943 
7.5500 	-20.6409 
7.5600 	-20.6858 
7.5700 	-20.6919 
7.5800 	-20.6554 
7.5900 	-20.6115 
7.6000 	-20.5996 
7.6100 	-20.6367 
7.6200 	-20.6867 
7.6300 	-20.7008 
7.6400 	-20.6763 
7.6500 	-20.6430 
7.6600 	-20.6288 
7.6700 	-20.6255 
7.6800 	-20.6152 
7.6900 	-20.5965 
7.7000 	-20.6011 
7.7100 	-20.6484 
7.7200 	-20.7102 
7.7300 	-20.7329 
7.7400 	-20.6749 
7.7500 	-20.5730 
7.7600 	-20.5202 
7.7700 	-20.5682 
7.7800 	-20.6686 
7.7900 	-20.7349 
7.8000 	-20.7149 
7.8100 	-20.6492 
7.8200 	-20.6054 
7.8300 	-20.6178 
7.8400 	-20.6463 
7.8500 	-20.6398 
7.8600 	-20.6069 
7.8700 	-20.6051 
7.8800 	-20.6531 
7.8900 	-20.7089 
7.9000 	-20.7104 
7.9100 	-20.6466 
7.9200 	-20.5771 
7.9300 	-20.5700 
7.9400 	-20.6361 
7.9500 	-20.7092 
7.9600 	-20.7099 
7.9700 	-20.6367 
7.9800 	-20.5673 
7.9900 	-20.5774 
8.0000 	-20.6543 
8.0100 	-20.7153 
8.0200 	-20.7028 
8.0300 	-20.6415 
8.0400 	-20.6002 
8.0500 	-20.6108 
8.0600 	-20.6412 
8.0700 	-20.6504 
8.0800 	-20.6350 
8.0900 	-20.6352 
8.1000 	-20.6640 
8.1100 	-20.6829 
8.1200 	-20.6588 
8.1300 	-20.6079 
8.1400 	-20.5934 
8.1500 	-20.6468 
8.1600 	-20.7131 
8.1700 	-20.7064 
8.1800 	-20.6154 
8.1900 	-20.5280 
8.2000 	-20.5387 
8.2100 	-20.6346 
8.2200 	-20.7094 
8.2300 	-20.6967 
8.2400 	-20.6357 
8.2500 	-20.6120 
8.2600 	-20.6551 
8.2700 	-20.6970 
8.2800 	-20.6688 
8.2900 	-20.5944 
8.3000 	-20.5638 
8.3100 	-20.6210 
8.3200 	-20.7068 
8.3300 	-20.7289 
8.3400 	-20.6668 
8.3500 	-20.5951 
8.3600 	-20.5976 
8.3700 	-20.6607 
8.3800 	-20.7054 
8.3900 	-20.6836 
8.4000 	-20.6336 
8.4100 	-20.6212 
8.4200 	-20.6506 
8.4300 	-20.6654 
8.4400 	-20.6276 
8.4500 	-20.5836 
8.4600 	-20.6019 
8.4700 	-20.6906 
8.4800 	-20.7630 
8.4900 	-20.7352 
8.5000 	-20.6238 
8.5100 	-20.5340 
8.5200 	-20.5555 
8.5300 	-20.6633 
8.5400 	-20.7463 
8.5500 	-20.7253 
8.5600 	-20.6291 
8.5700 	-20.5571 
8.5800 	-20.5796 
8.5900 	-20.6637 
8.6000 	-20.7242 
8.6100 	-20.7173 
8.6200 	-20.6599 
8.6300 	-20.6133 
8.6400 	-20.6111 
8.6500 	-20.6256 
8.6600 	-20.6256 
8.6700 	-20.6223 
8.6800 	-20.6456 
8.6900 	-20.6901 
8.7000 	-20.7064 
8.7100 	-20.6699 
8.7200 	-20.6149 
8.7300 	-20.6019 
8.7400 	-20.6479 
8.7500 	-20.6996 
8.7600 	-20.6969 
8.7700 	-20.6426 
8.7800 	-20.6092 
8.7900 	-20.6386 
8.8000 	-20.7021 
8.8100 	-20.7152 
8.8200 	-20.6468 
8.8300 	-20.5704 
8.8400 	-20.5804 
8.8500 	-20.6761 
8.8600 	-20.7560 
8.8700 	-20.7336 
8.8800 	-20.6310 
8.8900 	-20.5615 
8.9000 	-20.5925 
8.9100 	-20.6831 
8.9200 	-20.7234 
8.9300 	-20.6752 
8.9400 	-20.6088 
8.9500 	-20.6052 
8.9600 	-20.6624 
8.9700 	-20.6973 
8.9800 	-20.6678 
8.9900 	-20.6134 
9.0000 	-20.6062 
9.0100 	-20.6591 
9.0200 	-20.7082 
9.0300 	-20.6967 
9.0400 	-20.6399 
9.0500 	-20.6032 
9.0600 	-20.6220 
9.0700 	-20.6730 
9.0800 	-20.7076 
9.0900 	-20.6953 
9.1000 	-20.6549 
9.1100 	-20.6264 
9.1200 	-20.6235 
9.1300 	-20.6398 
9.1400 	-20.6588 
9.1500 	-20.6740 
9.1600 	-20.6766 
9.1700 	-20.6461 
9.1800 	-20.5995 
9.1900 	-20.5830 
9.2000 	-20.6307 
9.2100 	-20.7120 
9.2200 	-20.7495 
9.2300 	-20.7048 
9.2400 	-20.6154 
9.2500 	-20.5632 
9.2600 	-20.5972 
9.2700 	-20.6690 
9.2800 	-20.6995 
9.2900 	-20.6692 
9.3000 	-20.6364 
9.3100 	-20.6594 
9.3200 	-20.7259 
9.3300 	-20.7581 
9.3400 	-20.6981 
9.3500 	-20.5896 
9.3600 	-20.5277 
9.3700 	-20.5635 
9.3800 	-20.6548 
9.3900 	-20.7234 
9.4000 	-20.7351 
9.4100 	-20.7169 
9.4200 	-20.6973 
9.4300 	-20.6764 
9.4400 	-20.6282 
9.4500 	-20.5638 
9.4600 	-20.5416 
9.4700 	-20.6119 
9.4800 	-20.7319 
9.4900 	-20.7943 
9.5000 	-20.7303 
9.5100 	-20.5995 
9.5200 	-20.5345 
9.5300 	-20.6040 
9.5400 	-20.7389 
9.5500 	-20.7990 
9.5600 	-20.7237 
9.5700 	-20.5991 
9.5800 	-20.5528 
9.5900 	-20.6203 
9.6000 	-20.7099 
9.6100 	-20.7205 
9.6200 	-20.6530 
9.6300 	-20.6075 
9.6400 	-20.6484 
9.6500 	-20.7244 
9.6600 	-20.7352 
9.6700 	-20.6527 
9.6800 	-20.5638 
9.6900 	-20.5662 
9.7000 	-20.6507 
9.7100 	-20.7243 
9.7200 	-20.7204 
9.7300 	-20.6723 
9.7400 	-20.6630 
9.7500 	-20.7061 
9.7600 	-20.7284 
9.7700 	-20.6755 
9.7800 	-20.5878 
9.7900 	-20.5615 
9.8000 	-20.6368 
9.8100 	-20.7358 
9.8200 	-20.7591 
9.8300 	-20.6821 
9.8400 	-20.5863 
9.8500 	-20.5717 
9.8600 	-20.6456 
9.8700 	-20.7175 
9.8800 	-20.7091 
9.8900 	-20.6324 
9.9000 	-20.5818 
9.9100 	-20.6136 
9.9200 	-20.6960 
9.9300 	-20.7441 
9.9400 	-20.7197 
9.9500 	-20.6464 
9.9600 	-20.5943 
9.9700 	-20.6041 
9.9800 	-20.6546 
9.9900 	-20.6961 
