1.9600 	-859.8253 	0.1714 
1.9700 	-859.8409 	0.1858 
1.9800 	-859.8564 	0.1984 
1.9900 	-859.8516 	0.1926 
2.0000 	-859.8300 	0.1691 
2.0100 	-859.8078 	0.1463 
2.0200 	-859.8053 	0.1432 
2.0300 	-859.8242 	0.1627 
2.0400 	-859.8487 	0.1894 
2.0500 	-859.8590 	0.2035 
2.0600 	-859.8505 	0.1977 
2.0700 	-859.8363 	0.1817 
2.0800 	-859.8284 	0.1715 
2.0900 	-859.8321 	0.1735 
2.1000 	-859.8411 	0.1807 
2.1100 	-859.8414 	0.1810 
2.1200 	-859.8299 	0.1701 
2.1300 	-859.8159 	0.1555 
2.1400 	-859.8100 	0.1507 
2.1500 	-859.8241 	0.1651 
2.1600 	-859.8513 	0.1935 
2.1700 	-859.8709 	0.2154 
2.1800 	-859.8658 	0.2099 
2.1900 	-859.8336 	0.1767 
2.2000 	-859.8005 	0.1421 
2.2100 	-859.7973 	0.1373 
2.2200 	-859.8276 	0.1664 
2.2300 	-859.8607 	0.2000 
2.2400 	-859.8645 	0.2049 
2.2500 	-859.8371 	0.1790 
2.2600 	-859.8113 	0.1539 
2.2700 	-859.8179 	0.1603 
2.2800 	-859.8501 	0.1922 
2.2900 	-859.8716 	0.2117 
2.3000 	-859.8511 	0.1910 
2.3100 	-859.8075 	0.1472 
2.3200 	-859.7872 	0.1275 
2.3300 	-859.8173 	0.1568 
2.3400 	-859.8660 	0.2061 
2.3500 	-859.8822 	0.2229 
2.3600 	-859.8474 	0.1903 
2.3700 	-859.8031 	0.1472 
2.3800 	-859.8001 	0.1437 
2.3900 	-859.8425 	0.1828 
2.4000 	-859.8785 	0.2170 
2.4100 	-859.8648 	0.2044 
2.4200 	-859.8174 	0.1578 
2.4300 	-859.7877 	0.1297 
2.4400 	-859.8096 	0.1505 
2.4500 	-859.8550 	0.1940 
2.4600 	-859.8694 	0.2105 
2.4700 	-859.8425 	0.1859 
2.4800 	-859.8114 	0.1553 
2.4900 	-859.8144 	0.1571 
2.5000 	-859.8461 	0.1868 
2.5100 	-859.8652 	0.2047 
2.5200 	-859.8451 	0.1871 
2.5300 	-859.8126 	0.1552 
2.5400 	-859.8066 	0.1489 
2.5500 	-859.8361 	0.1766 
2.5600 	-859.8654 	0.2040 
2.5700 	-859.8563 	0.1959 
2.5800 	-859.8181 	0.1610 
2.5900 	-859.7977 	0.1428 
2.6000 	-859.8227 	0.1663 
2.6100 	-859.8655 	0.2068 
2.6200 	-859.8800 	0.2189 
2.6300 	-859.8485 	0.1892 
2.6400 	-859.8084 	0.1497 
2.6500 	-859.7973 	0.1391 
2.6600 	-859.8215 	0.1605 
2.6700 	-859.8465 	0.1841 
2.6800 	-859.8457 	0.1856 
2.6900 	-859.8324 	0.1734 
2.7000 	-859.8282 	0.1721 
2.7100 	-859.8443 	0.1891 
2.7200 	-859.8608 	0.2035 
2.7300 	-859.8519 	0.1936 
2.7400 	-859.8252 	0.1654 
2.7500 	-859.8075 	0.1476 
2.7600 	-859.8170 	0.1584 
2.7700 	-859.8450 	0.1843 
2.7800 	-859.8574 	0.1971 
2.7900 	-859.8466 	0.1855 
2.8000 	-859.8247 	0.1654 
2.8100 	-859.8175 	0.1592 
2.8200 	-859.8299 	0.1697 
2.8300 	-859.8406 	0.1816 
2.8400 	-859.8417 	0.1833 
2.8500 	-859.8376 	0.1805 
2.8600 	-859.8405 	0.1839 
2.8700 	-859.8477 	0.1909 
2.8800 	-859.8461 	0.1878 
2.8900 	-859.8299 	0.1700 
2.9000 	-859.8139 	0.1526 
2.9100 	-859.8151 	0.1548 
2.9200 	-859.8370 	0.1766 
2.9300 	-859.8562 	0.1954 
2.9400 	-859.8499 	0.1919 
2.9500 	-859.8296 	0.1730 
2.9600 	-859.8205 	0.1637 
2.9700 	-859.8340 	0.1755 
2.9800 	-859.8530 	0.1914 
2.9900 	-859.8492 	0.1870 
3.0000 	-859.8243 	0.1635 
3.0100 	-859.8068 	0.1490 
3.0200 	-859.8238 	0.1648 
3.0300 	-859.8567 	0.1960 
3.0400 	-859.8678 	0.2060 
3.0500 	-859.8399 	0.1811 
3.0600 	-859.8079 	0.1508 
3.0700 	-859.8107 	0.1546 
3.0800 	-859.8494 	0.1921 
3.0900 	-859.8784 	0.2190 
3.1000 	-859.8601 	0.1986 
3.1100 	-859.8096 	0.1484 
3.1200 	-859.7829 	0.1237 
3.1300 	-859.8139 	0.1543 
3.1400 	-859.8695 	0.2082 
3.1500 	-859.8873 	0.2258 
3.1600 	-859.8487 	0.1880 
3.1700 	-859.7972 	0.1385 
3.1800 	-859.7920 	0.1336 
3.1900 	-859.8358 	0.1766 
3.2000 	-859.8746 	0.2153 
3.2100 	-859.8644 	0.2053 
3.2200 	-859.8200 	0.1623 
3.2300 	-859.7980 	0.1417 
3.2400 	-859.8279 	0.1697 
3.2500 	-859.8717 	0.2114 
3.2600 	-859.8750 	0.2139 
3.2700 	-859.8304 	0.1705 
3.2800 	-859.7871 	0.1297 
3.2900 	-859.7966 	0.1386 
3.3000 	-859.8479 	0.1887 
3.3100 	-859.8849 	0.2249 
3.3200 	-859.8678 	0.2075 
3.3300 	-859.8148 	0.1560 
3.3400 	-859.7847 	0.1267 
3.3500 	-859.8093 	0.1508 
3.3600 	-859.8601 	0.2010 
3.3700 	-859.8817 	0.2240 
3.3800 	-859.8563 	0.1998 
3.3900 	-859.8161 	0.1595 
3.4000 	-859.8037 	0.1465 
3.4100 	-859.8291 	0.1683 
3.4200 	-859.8573 	0.1930 
3.4300 	-859.8538 	0.1894 
3.4400 	-859.8236 	0.1612 
3.4500 	-859.7996 	0.1411 
3.4600 	-859.8116 	0.1549 
3.4700 	-859.8504 	0.1950 
3.4800 	-859.8808 	0.2268 
3.4900 	-859.8758 	0.2211 
3.5000 	-859.8388 	0.1805 
3.5100 	-859.7987 	0.1374 
3.5200 	-859.7887 	0.1259 
3.5300 	-859.8160 	0.1531 
3.5400 	-859.8542 	0.1937 
3.5500 	-859.8705 	0.2129 
3.5600 	-859.8549 	0.1970 
3.5700 	-859.8228 	0.1658 
3.5800 	-859.8106 	0.1530 
3.5900 	-859.8309 	0.1726 
3.6000 	-859.8616 	0.2028 
3.6100 	-859.8682 	0.2090 
3.6200 	-859.8409 	0.1804 
3.6300 	-859.8042 	0.1425 
3.6400 	-859.7932 	0.1317 
3.6500 	-859.8198 	0.1584 
3.6600 	-859.8570 	0.1965 
3.6700 	-859.8683 	0.2106 
3.6800 	-859.8487 	0.1921 
3.6900 	-859.8222 	0.1662 
3.7000 	-859.8203 	0.1627 
3.7100 	-859.8417 	0.1822 
3.7200 	-859.8569 	0.1967 
3.7300 	-859.8451 	0.1837 
3.7400 	-859.8140 	0.1552 
3.7500 	-859.8031 	0.1456 
3.7600 	-859.8290 	0.1708 
3.7700 	-859.8651 	0.2056 
3.7800 	-859.8720 	0.2103 
3.7900 	-859.8370 	0.1761 
3.8000 	-859.7972 	0.1392 
3.8100 	-859.7987 	0.1417 
3.8200 	-859.8418 	0.1837 
3.8300 	-859.8806 	0.2208 
3.8400 	-859.8721 	0.2121 
3.8500 	-859.8251 	0.1663 
3.8600 	-859.7917 	0.1332 
3.8700 	-859.8071 	0.1485 
3.8800 	-859.8533 	0.1933 
3.8900 	-859.8769 	0.2172 
3.9000 	-859.8544 	0.1954 
3.9100 	-859.8133 	0.1551 
3.9200 	-859.8001 	0.1414 
3.9300 	-859.8270 	0.1656 
3.9400 	-859.8574 	0.1952 
3.9500 	-859.8567 	0.1955 
3.9600 	-859.8291 	0.1705 
3.9700 	-859.8129 	0.1557 
3.9800 	-859.8293 	0.1733 
3.9900 	-859.8622 	0.2038 
4.0000 	-859.8692 	0.2085 
4.0100 	-859.8388 	0.1767 
4.0200 	-859.8005 	0.1408 
4.0300 	-859.7981 	0.1394 
4.0400 	-859.8340 	0.1729 
4.0500 	-859.8651 	0.2053 
4.0600 	-859.8651 	0.2072 
4.0700 	-859.8416 	0.1859 
4.0800 	-859.8257 	0.1695 
4.0900 	-859.8295 	0.1706 
4.1000 	-859.8368 	0.1758 
4.1100 	-859.8331 	0.1696 
4.1200 	-859.8205 	0.1577 
4.1300 	-859.8199 	0.1591 
4.1400 	-859.8401 	0.1794 
4.1500 	-859.8594 	0.1993 
4.1600 	-859.8553 	0.1954 
4.1700 	-859.8301 	0.1694 
4.1800 	-859.8075 	0.1496 
4.1900 	-859.8176 	0.1602 
4.2000 	-859.8511 	0.1941 
4.2100 	-859.8754 	0.2189 
4.2200 	-859.8676 	0.2104 
4.2300 	-859.8346 	0.1747 
4.2400 	-859.8025 	0.1398 
4.2500 	-859.7932 	0.1300 
4.2600 	-859.8098 	0.1482 
4.2700 	-859.8394 	0.1799 
4.2800 	-859.8621 	0.2074 
4.2900 	-859.8724 	0.2185 
4.3000 	-859.8646 	0.2088 
4.3100 	-859.8411 	0.1820 
4.3200 	-859.8138 	0.1517 
4.3300 	-859.7970 	0.1360 
4.3400 	-859.8065 	0.1450 
4.3500 	-859.8325 	0.1715 
4.3600 	-859.8564 	0.1962 
4.3700 	-859.8605 	0.2032 
4.3800 	-859.8486 	0.1931 
4.3900 	-859.8348 	0.1787 
4.4000 	-859.8293 	0.1717 
4.4100 	-859.8326 	0.1724 
4.4200 	-859.8351 	0.1740 
4.4300 	-859.8346 	0.1735 
4.4400 	-859.8332 	0.1736 
4.4500 	-859.8374 	0.1762 
4.4600 	-859.8383 	0.1773 
4.4700 	-859.8348 	0.1724 
4.4800 	-859.8260 	0.1655 
4.4900 	-859.8248 	0.1668 
4.5000 	-859.8375 	0.1809 
4.5100 	-859.8556 	0.1979 
4.5200 	-859.8599 	0.2010 
4.5300 	-859.8450 	0.1846 
4.5400 	-859.8220 	0.1626 
4.5500 	-859.8140 	0.1554 
4.5600 	-859.8283 	0.1684 
4.5700 	-859.8467 	0.1857 
4.5800 	-859.8497 	0.1881 
4.5900 	-859.8365 	0.1751 
4.6000 	-859.8251 	0.1649 
4.6100 	-859.8320 	0.1721 
4.6200 	-859.8484 	0.1886 
4.6300 	-859.8543 	0.1918 
4.6400 	-859.8356 	0.1725 
4.6500 	-859.8112 	0.1497 
4.6600 	-859.8108 	0.1515 
4.6700 	-859.8405 	0.1822 
4.6800 	-859.8712 	0.2139 
4.6900 	-859.8723 	0.2143 
4.7000 	-859.8409 	0.1807 
4.7100 	-859.8050 	0.1436 
4.7200 	-859.7969 	0.1365 
4.7300 	-859.8240 	0.1636 
4.7400 	-859.8571 	0.1979 
4.7500 	-859.8684 	0.2093 
4.7600 	-859.8514 	0.1924 
4.7700 	-859.8277 	0.1680 
4.7800 	-859.8186 	0.1584 
4.7900 	-859.8277 	0.1670 
4.8000 	-859.8420 	0.1803 
4.8100 	-859.8466 	0.1858 
4.8200 	-859.8428 	0.1820 
4.8300 	-859.8358 	0.1745 
4.8400 	-859.8298 	0.1686 
4.8500 	-859.8281 	0.1674 
4.8600 	-859.8305 	0.1718 
4.8700 	-859.8374 	0.1794 
4.8800 	-859.8432 	0.1847 
4.8900 	-859.8425 	0.1842 
4.9000 	-859.8384 	0.1805 
4.9100 	-859.8389 	0.1792 
4.9200 	-859.8416 	0.1808 
4.9300 	-859.8412 	0.1790 
4.9400 	-859.8313 	0.1690 
4.9500 	-859.8183 	0.1586 
4.9600 	-859.8188 	0.1616 
4.9700 	-859.8390 	0.1810 
4.9800 	-859.8595 	0.1995 
4.9900 	-859.8575 	0.1969 
5.0000 	-859.8347 	0.1740 
5.0100 	-859.8141 	0.1554 
5.0200 	-859.8221 	0.1626 
5.0300 	-859.8473 	0.1879 
5.0400 	-859.8627 	0.2014 
5.0500 	-859.8457 	0.1854 
5.0600 	-859.8185 	0.1573 
5.0700 	-859.8117 	0.1511 
5.0800 	-859.8363 	0.1764 
5.0900 	-859.8659 	0.2044 
5.1000 	-859.8611 	0.1994 
5.1100 	-859.8229 	0.1625 
5.1200 	-859.7932 	0.1333 
5.1300 	-859.8057 	0.1463 
5.1400 	-859.8505 	0.1917 
5.1500 	-859.8830 	0.2250 
5.1600 	-859.8725 	0.2147 
5.1700 	-859.8306 	0.1741 
5.1800 	-859.8026 	0.1443 
5.1900 	-859.8104 	0.1500 
5.2000 	-859.8391 	0.1775 
5.2100 	-859.8561 	0.1949 
5.2200 	-859.8483 	0.1879 
5.2300 	-859.8299 	0.1704 
5.2400 	-859.8226 	0.1637 
5.2500 	-859.8303 	0.1713 
5.2600 	-859.8392 	0.1804 
5.2700 	-859.8421 	0.1823 
5.2800 	-859.8414 	0.1823 
5.2900 	-859.8461 	0.1872 
5.3000 	-859.8505 	0.1913 
5.3100 	-859.8442 	0.1823 
5.3200 	-859.8222 	0.1614 
5.3300 	-859.8075 	0.1466 
5.3400 	-859.8156 	0.1540 
5.3500 	-859.8394 	0.1776 
5.3600 	-859.8570 	0.1954 
5.3700 	-859.8525 	0.1934 
5.3800 	-859.8377 	0.1809 
5.3900 	-859.8326 	0.1782 
5.4000 	-859.8465 	0.1898 
5.4100 	-859.8573 	0.1973 
5.4200 	-859.8446 	0.1818 
5.4300 	-859.8144 	0.1504 
5.4400 	-859.7965 	0.1330 
5.4500 	-859.8139 	0.1501 
5.4600 	-859.8490 	0.1866 
5.4700 	-859.8668 	0.2076 
5.4800 	-859.8527 	0.1972 
5.4900 	-859.8300 	0.1760 
5.5000 	-859.8300 	0.1745 
5.5100 	-859.8529 	0.1938 
5.5200 	-859.8657 	0.2035 
5.5300 	-859.8434 	0.1800 
5.5400 	-859.8031 	0.1404 
5.5500 	-859.7896 	0.1273 
5.5600 	-859.8217 	0.1597 
5.5700 	-859.8696 	0.2073 
5.5800 	-859.8817 	0.2210 
5.5900 	-859.8477 	0.1882 
5.6000 	-859.8060 	0.1477 
5.6100 	-859.8053 	0.1465 
5.6200 	-859.8466 	0.1853 
5.6300 	-859.8787 	0.2164 
5.6400 	-859.8612 	0.1991 
5.6500 	-859.8105 	0.1490 
5.6600 	-859.7816 	0.1220 
5.6700 	-859.8121 	0.1516 
5.6800 	-859.8688 	0.2088 
5.6900 	-859.8933 	0.2349 
5.7000 	-859.8631 	0.2061 
5.7100 	-859.8150 	0.1574 
5.7200 	-859.8004 	0.1403 
5.7300 	-859.8292 	0.1653 
5.7400 	-859.8609 	0.1955 
5.7500 	-859.8573 	0.1938 
5.7600 	-859.8258 	0.1649 
5.7700 	-859.8041 	0.1456 
5.7800 	-859.8199 	0.1602 
5.7900 	-859.8537 	0.1932 
5.8000 	-859.8704 	0.2102 
5.8100 	-859.8557 	0.1967 
5.8200 	-859.8317 	0.1712 
5.8300 	-859.8212 	0.1591 
5.8400 	-859.8279 	0.1638 
5.8500 	-859.8352 	0.1699 
5.8600 	-859.8295 	0.1683 
5.8700 	-859.8270 	0.1687 
5.8800 	-859.8395 	0.1824 
5.8900 	-859.8597 	0.2026 
5.9000 	-859.8690 	0.2095 
5.9100 	-859.8517 	0.1926 
5.9200 	-859.8250 	0.1637 
5.9300 	-859.8065 	0.1448 
5.9400 	-859.8115 	0.1476 
5.9500 	-859.8296 	0.1652 
5.9600 	-859.8458 	0.1830 
5.9700 	-859.8515 	0.1926 
5.9800 	-859.8508 	0.1949 
5.9900 	-859.8477 	0.1922 
6.0000 	-859.8434 	0.1844 
6.0100 	-859.8340 	0.1730 
6.0200 	-859.8267 	0.1648 
6.0300 	-859.8278 	0.1659 
6.0400 	-859.8373 	0.1739 
6.0500 	-859.8413 	0.1791 
6.0600 	-859.8374 	0.1766 
6.0700 	-859.8325 	0.1723 
6.0800 	-859.8352 	0.1755 
6.0900 	-859.8446 	0.1860 
6.1000 	-859.8527 	0.1917 
6.1100 	-859.8444 	0.1822 
6.1200 	-859.8251 	0.1636 
6.1300 	-859.8160 	0.1549 
6.1400 	-859.8286 	0.1672 
6.1500 	-859.8511 	0.1894 
6.1600 	-859.8596 	0.1985 
6.1700 	-859.8443 	0.1849 
6.1800 	-859.8234 	0.1642 
6.1900 	-859.8199 	0.1603 
6.2000 	-859.8400 	0.1783 
6.2100 	-859.8608 	0.1983 
6.2200 	-859.8600 	0.1971 
6.2300 	-859.8359 	0.1738 
6.2400 	-859.8138 	0.1515 
6.2500 	-859.8139 	0.1519 
6.2600 	-859.8359 	0.1728 
6.2700 	-859.8549 	0.1929 
6.2800 	-859.8549 	0.1964 
6.2900 	-859.8449 	0.1874 
6.3000 	-859.8389 	0.1792 
6.3100 	-859.8374 	0.1751 
6.3200 	-859.8319 	0.1680 
6.3300 	-859.8205 	0.1572 
6.3400 	-859.8156 	0.1549 
6.3500 	-859.8319 	0.1722 
6.3600 	-859.8587 	0.2000 
6.3700 	-859.8716 	0.2132 
6.3800 	-859.8555 	0.1962 
6.3900 	-859.8226 	0.1628 
6.4000 	-859.8053 	0.1452 
6.4100 	-859.8214 	0.1600 
6.4200 	-859.8518 	0.1885 
6.4300 	-859.8608 	0.1983 
6.4400 	-859.8403 	0.1799 
6.4500 	-859.8173 	0.1582 
6.4600 	-859.8208 	0.1617 
6.4700 	-859.8467 	0.1871 
6.4800 	-859.8660 	0.2035 
6.4900 	-859.8522 	0.1900 
6.5000 	-859.8231 	0.1623 
6.5100 	-859.8131 	0.1536 
6.5200 	-859.8340 	0.1738 
6.5300 	-859.8595 	0.1972 
6.5400 	-859.8566 	0.1942 
6.5500 	-859.8287 	0.1675 
6.5600 	-859.8090 	0.1489 
6.5700 	-859.8210 	0.1609 
6.5800 	-859.8534 	0.1906 
6.5900 	-859.8671 	0.2046 
6.6000 	-859.8502 	0.1884 
6.6100 	-859.8218 	0.1613 
6.6200 	-859.8129 	0.1530 
6.6300 	-859.8307 	0.1704 
6.6400 	-859.8543 	0.1929 
6.6500 	-859.8581 	0.1980 
6.6600 	-859.8443 	0.1847 
6.6700 	-859.8303 	0.1699 
6.6800 	-859.8275 	0.1668 
6.6900 	-859.8358 	0.1733 
6.7000 	-859.8403 	0.1794 
6.7100 	-859.8404 	0.1803 
6.7200 	-859.8389 	0.1783 
6.7300 	-859.8377 	0.1761 
6.7400 	-859.8357 	0.1739 
6.7500 	-859.8347 	0.1722 
6.7600 	-859.8342 	0.1738 
6.7700 	-859.8404 	0.1795 
6.7800 	-859.8445 	0.1839 
6.7900 	-859.8428 	0.1808 
6.8000 	-859.8344 	0.1722 
6.8100 	-859.8302 	0.1694 
6.8200 	-859.8398 	0.1788 
6.8300 	-859.8539 	0.1912 
6.8400 	-859.8526 	0.1889 
6.8500 	-859.8308 	0.1681 
6.8600 	-859.8106 	0.1487 
6.8700 	-859.8152 	0.1552 
6.8800 	-859.8474 	0.1880 
6.8900 	-859.8784 	0.2172 
6.9000 	-859.8739 	0.2119 
6.9100 	-859.8357 	0.1736 
6.9200 	-859.7988 	0.1383 
6.9300 	-859.8004 	0.1400 
6.9400 	-859.8389 	0.1749 
6.9500 	-859.8695 	0.2051 
6.9600 	-859.8622 	0.2000 
6.9700 	-859.8293 	0.1692 
6.9800 	-859.8100 	0.1511 
6.9900 	-859.8268 	0.1686 
7.0000 	-859.8613 	0.2030 
7.0100 	-859.8758 	0.2146 
7.0200 	-859.8495 	0.1881 
7.0300 	-859.8113 	0.1503 
7.0400 	-859.8022 	0.1400 
7.0500 	-859.8282 	0.1646 
7.0600 	-859.8573 	0.1933 
7.0700 	-859.8583 	0.1942 
7.0800 	-859.8327 	0.1710 
7.0900 	-859.8167 	0.1569 
7.1000 	-859.8325 	0.1740 
7.1100 	-859.8643 	0.2048 
7.1200 	-859.8726 	0.2102 
7.1300 	-859.8400 	0.1770 
7.1400 	-859.7991 	0.1374 
7.1500 	-859.7974 	0.1359 
7.1600 	-859.8402 	0.1777 
7.1700 	-859.8837 	0.2207 
7.1800 	-859.8822 	0.2212 
7.1900 	-859.8411 	0.1813 
7.2000 	-859.8041 	0.1443 
7.2100 	-859.8069 	0.1459 
7.2200 	-859.8405 	0.1775 
7.2300 	-859.8651 	0.2004 
7.2400 	-859.8539 	0.1898 
7.2500 	-859.8230 	0.1609 
7.2600 	-859.8098 	0.1493 
7.2700 	-859.8296 	0.1693 
7.2800 	-859.8598 	0.1984 
7.2900 	-859.8670 	0.2044 
7.3000 	-859.8437 	0.1822 
7.3100 	-859.8185 	0.1579 
7.3200 	-859.8186 	0.1577 
7.3300 	-859.8429 	0.1792 
7.3400 	-859.8620 	0.1968 
7.3500 	-859.8539 	0.1913 
